발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2019,2019081105,야,일,1,0,0,0,0,경기,포천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,973219,1987659,127.1954294,37.88837674
2019,2019081120,야,일,1,0,0,0,0,광주,북구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,944996.1,1686332.3,126.8959747,35.1707631
2019,2019081205,야,월,1,1,0,1,0,경북,영주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,1102876,1887077,128.6558439,36.97652144
2019,2019081209,주,월,1,1,0,1,0,충남,홍성군,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,921675,1836920,126.625109,36.52678399
2019,2019081211,주,월,1,0,0,0,0,경북,울진군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1168991,1887261,129.3984093,36.96862663
2019,2019081212,주,월,1,2,2,0,0,부산,동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1141210,1683676,129.050029,35.13840209
2019,2019081212,주,월,1,1,0,1,0,경기,평택시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,953024,1892670,126.9718227,37.03139037
2019,2019081212,주,월,1,0,0,0,0,충남,청양군,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,941671,1822477,126.8495377,36.39801446
2019,2019081219,야,월,1,0,0,0,0,강원,영월군,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,이륜차,보행자,1086397,1909846,128.4733439,37.18339667
2019,2019081220,야,월,1,0,0,0,0,전북,정읍시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,961019,1737657,127.0694714,35.63428627
2019,2019081222,야,월,1,0,0,0,0,경기,고양시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승합차,이륜차,945694,1962468,126.8842957,37.66011118
2019,2019081307,주,화,1,0,0,0,0,전북,정읍시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,938365,1729123,126.8199316,35.55619045
2019,2019081310,주,화,1,1,1,0,0,충북,괴산군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1026677,1854449,127.7986048,36.68764283
2019,2019081313,주,화,1,0,0,0,0,서울,구로구,차대차,기타,기타,안전거리 미확보,교차로,교차로부근,승합차,자전거,946014,1944195,126.8892703,37.4954349
2019,2019081314,주,화,1,2,0,2,0,전북,순창군,차대차,정면충돌,정면충돌,중앙선 침범,교차로,교차로부근,승용차,이륜차,972195,1710920,127.1938203,35.39358883
2019,2019081315,주,화,1,0,0,0,0,경북,문경시,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,사륜오토바이(ATV),없음,1067733,1848113,128.2575735,36.62849
2019,2019081316,주,화,1,0,0,0,0,광주,광산구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승합차,이륜차,933634.6,1680361.9,126.7716963,35.11624466
2019,2019081319,야,화,1,0,0,0,0,경북,안동시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,1095793,1843194,128.5707608,36.58174418
2019,2019081321,야,화,1,1,0,1,0,경북,칠곡군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1094861,1778753,128.552513,36.00096822
2019,2019081405,야,수,1,2,1,1,0,강원,원주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1024726,1920309,127.7789258,37.28138047
2019,2019081406,주,수,1,0,0,0,0,경남,남해군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1030894,1653346,127.8380416,34.87434826
2019,2019081410,주,수,1,0,0,0,0,충남,서산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,901044,1857338,126.3920649,36.70890523
2019,2019081412,주,수,1,1,1,0,0,경기,이천시,차대차,기타,기타,기타,교차로,교차로내,승용차,이륜차,997638,1908650,127.4733919,37.17661093
2019,2019081415,주,수,1,0,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,건설기계,보행자,947491.6,1947844.2,126.9057244,37.52841096
2019,2019081418,야,수,1,0,0,0,0,경북,고령군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,이륜차,승용차,1069709,1748532,128.2708274,35.73064011
2019,2019081419,야,수,1,0,0,0,0,전북,장수군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1006952,1748522,127.5768768,35.73299446
2019,2019081420,야,수,1,0,0,0,0,강원,정선군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1103600,1930920.9,128.6700547,37.37157591
2019,2019081501,야,목,1,0,0,0,0,경기,가평군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,989198,1964555,127.3774963,37.68046544
2019,2019081505,야,목,1,0,0,0,0,경기,부천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로횡단보도내,자전거,승용차,934631,1946046,126.7603417,37.51138193
2019,2019081508,주,목,1,0,0,0,0,울산,중구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,건설기계,보행자,1164494,1730120,129.314847,35.55343679
2019,2019081509,주,목,1,0,0,0,0,전남,나주시,차량단독,전도,전도,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,없음,933843,1662238,126.7754271,34.95284124
2019,2019081509,주,목,1,0,0,0,0,경남,창원시(통합),차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1102576,1690223,128.6268534,35.20210847
2019,2019081510,주,목,1,0,0,0,0,강원,삼척시,차량단독,전복,전복,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,없음,1140876.9,1929071.8,129.0905783,37.35000147
2019,2019081511,주,목,1,0,0,0,0,전북,익산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,962446,1785472,127.0829805,36.06543835
2019,2019081512,주,목,1,3,3,0,0,경기,포천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,982439.6,1993528.4,127.3001481,37.9415021
2019,2019081515,주,목,1,1,1,0,0,경북,영천시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,화물차,화물차,1125066,1781152,128.8879485,36.0191829
2019,2019081518,야,목,1,1,0,1,0,경북,의성군,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,승용차,이륜차,1089773,1815156,128.5002288,36.32959863
2019,2019081521,야,목,1,0,0,0,0,강원,강릉시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1116850.1,1988323.3,128.8288458,37.88725721
2019,2019081605,야,금,1,4,2,2,0,인천,서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,926025,1948217,126.6627541,37.53029855
2019,2019081607,주,금,1,0,0,0,0,전북,군산시,차대차,추돌,추돌,과속,단일로,지하차도(도로)내,화물차,이륜차,932023.6,1774215.7,126.7461415,35.96231
2019,2019081617,주,금,1,1,0,1,0,대구,북구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,1092620.5,1766705.7,128.5262522,35.8925825
2019,2019081621,야,금,1,0,0,0,0,전남,순천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1000037.9,1661201.2,127.5004151,34.94565303
2019,2019081623,야,금,1,4,1,3,0,충북,음성군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1008433,1887783,127.594764,36.98847462
2019,2019081707,주,토,1,0,0,0,0,전북,고창군,차대차,추돌,추돌,과속,단일로,기타단일로,승용차,원동기장치자전거,915624,1702752,126.5717705,35.3167638
2019,2019081709,주,토,1,0,0,0,0,전남,여수시,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,사륜오토바이(ATV),화물차,1022095,1637192,127.7413391,34.7289066
2019,2019081711,주,토,1,1,0,1,0,경남,함안군,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1076362,1699979,128.3398171,35.29240701
2019,2019081713,주,토,1,1,0,1,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,968815,1867166,127.1504168,36.8021449
2019,2019081714,주,토,1,0,0,0,0,전북,김제시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,기타,기타,화물차,이륜차,949934,1755527,126.9459327,35.79490158
2019,2019081716,주,토,2,1,1,0,0,충북,단양군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,건설기계,1072022,1892276,128.3097246,37.02625154
2019,2019081718,야,토,1,0,0,0,0,서울,강동구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,970512,1951519,127.1661096,37.5625572
2019,2019081719,야,토,1,0,0,0,0,경남,함안군,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,이륜차,승용차,1092637,1701958,128.5190077,35.30887372
2019,2019081809,주,일,1,0,0,0,0,서울,양천구,차대사람,기타,기타,중앙선 침범,단일로,기타단일로,이륜차,보행자,943763,1947691,126.8635392,37.52681029
2019,2019081810,주,일,1,0,0,0,0,강원,인제군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1056373,2003958,128.1423737,38.03391806
2019,2019081814,주,일,1,0,0,0,0,경남,하동군,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,승용차,이륜차,1036055,1680240,127.8956776,35.11668763
2019,2019081819,야,일,1,0,0,0,0,경기,시흥시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,938270,1937874,126.8021997,37.43797807
2019,2019081905,야,월,1,0,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1100706,1700674,128.6075947,35.29651765
2019,2019081907,주,월,1,1,0,0,1,충남,아산시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,947149,1876908,126.9068729,36.88899922
2019,2019081910,주,월,1,0,0,0,0,제주,서귀포시,차량단독,기타,기타,기타,교차로,교차로내,이륜차,없음,883923.3,1470790,126.254328,33.22213798
2019,2019081915,주,월,1,0,0,0,0,경기,광주시,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,976373,1932679,127.2330772,37.39290996
2019,2019081917,주,월,1,1,1,0,0,전남,담양군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,952691,1700593,126.9796524,35.29973969
2019,2019081919,야,월,1,0,0,0,0,경남,밀양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1120624,1715165,128.8287496,35.42494223
2019,2019081921,야,월,1,1,0,1,0,충남,아산시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,960175,1865722,127.0536405,36.7888039
2019,2019081922,야,월,1,0,0,0,0,서울,도봉구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959740,1964896,127.0434053,37.68271875
2019,2019081923,야,월,1,1,1,0,0,경북,김천시,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,화물차,화물차,1061411,1793955,128.1825878,36.14069953
2019,2019082001,야,화,1,0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,957069,1919375,127.0157688,37.27229967
2019,2019082004,야,화,1,0,0,0,0,서울,송파구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,968511,1946394,127.1436727,37.51629711
2019,2019082011,주,화,1,0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,958023,1916799,127.0266742,37.24912384
2019,2019082012,주,화,1,0,0,0,0,충남,아산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,955300,1865918,126.9989917,36.79035314
2019,2019082015,주,화,1,0,0,0,0,전북,전주시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,특수차,이륜차,962711.5,1761793.6,127.0870415,35.85196954
2019,2019082015,주,화,1,0,0,0,0,경북,봉화군,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,화물차,이륜차,1110383,1881959,128.7394223,36.92954504
2019,2019082019,야,화,1,0,0,0,0,경남,밀양시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1109952,1711976,128.7107852,35.39743024
2019,2019082020,야,화,1,0,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1090960,1679293,128.4980594,35.1046856
2019,2019082102,야,수,1,0,0,0,0,경기,고양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,940061,1957001,126.8208831,37.61048743
2019,2019082105,야,수,1,0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,보행자,962927,1918859,127.0818669,37.26790038
2019,2019082110,주,수,1,0,0,0,0,부산,강서구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,건설기계,자전거,1128278,1681298,128.9077485,35.11869798
2019,2019082113,주,수,1,0,0,0,0,전북,진안군,차대차,기타,기타,기타,단일로,기타단일로,이륜차,승용차,1006115,1767114,127.5677633,35.90062946
2019,2019082115,주,수,1,0,0,0,0,서울,용산구,차대사람,보도통행중,보도통행중,기타,교차로,교차로부근,승용차,보행자,955559,1947984,126.997017,37.53009516
2019,2019082120,야,수,1,0,0,0,0,충남,아산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,961019,1871589,127.0627991,36.84172678
2019,2019082120,야,수,2,1,1,0,0,제주,서귀포시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,899024,1473198,126.4160855,33.24537122
2019,2019082200,야,목,1,0,0,0,0,경북,안동시,차대차,기타,기타,교차로 통행방법 위반,교차로,교차로부근,승용차,승용차,1089216,1842420,128.4971647,36.57540526
2019,2019082200,야,목,1,1,0,1,0,경남,창녕군,차량단독,공작물충돌,공작물충돌,과속,단일로,기타단일로,화물차,없음,1080939,1732689,128.3934014,35.58695028
2019,2019082201,야,목,1,0,0,0,0,강원,화천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1021992,2018203,127.7510452,38.16379121
2019,2019082209,주,목,1,0,0,0,0,경북,봉화군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1116203,1879876,128.8044366,36.91007281
2019,2019082214,주,목,1,1,0,1,0,경기,이천시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,1010190,1902889,127.6147127,37.12462762
2019,2019082218,야,목,1,0,0,0,0,강원,속초시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,기타,기타,승용차,보행자,1094671,2024239,128.5814174,38.21347834
2019,2019082300,야,금,1,0,0,0,0,전남,여수시,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,이륜차,없음,1017679.7,1641933.5,127.6932115,34.77175032
2019,2019082302,야,금,1,0,0,0,0,경기,성남시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승합차,없음,964944,1930439,127.1040682,37.37235749
2019,2019082302,야,금,1,1,1,0,0,충북,진천군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,997863,1874145,127.4760244,36.86556972
2019,2019082308,주,금,2,0,0,0,0,충남,당진시,차대차,기타,기타,교차로 통행방법 위반,교차로,교차로내,이륜차,이륜차,935552,1870691,126.7772606,36.8322388
2019,2019082310,주,금,1,0,0,0,0,전남,순천시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,화물차,998892,1661058,127.487866,34.94436112
2019,2019082312,주,금,1,0,0,0,0,경북,구미시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1078736,1797553,128.375499,36.17188205
2019,2019082312,주,금,1,0,0,0,0,광주,남구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,이륜차,946579.6,1682264.8,126.9136263,35.13417297
2019,2019082312,주,금,1,0,0,0,0,울산,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1167748,1740180,129.3528205,35.64355013
2019,2019082314,주,금,1,0,0,0,0,충북,괴산군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1013350,1867624,127.6496623,36.80669324
2019,2019082314,주,금,1,1,1,0,0,전북,무주군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1017959,1769532,127.6990666,35.92228442
2019,2019082316,주,금,1,3,3,0,0,전북,순창군,차대차,기타,기타,신호위반,교차로,교차로내,화물차,승용차,964613,1708259,127.1104467,35.36935504
2019,2019082317,주,금,1,0,0,0,0,전남,담양군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,특수차,원동기장치자전거,955043,1700191,127.005543,35.29622352
2019,2019082321,야,금,1,0,0,0,0,경기,시흥시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,931088,1925079,126.7222123,37.32214938
2019,2019082321,야,금,1,0,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1097975,1693345,128.5766887,35.23071473
2019,2019082401,야,토,1,0,0,0,0,대전,대덕구,차대차,기타,기타,신호위반,교차로,교차로내,승용차,개인형이동수단(PM),992488,1816826,127.4162813,36.34881051
2019,2019082405,야,토,2,1,0,0,1,인천,미추홀구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,923768,1938576,126.6382109,37.44322361
2019,2019082406,주,토,1,0,0,0,0,충북,음성군,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,1011254,1885757,127.6264341,36.97018183
2019,2019082410,주,토,1,0,0,0,0,세종,세종시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,981850,1843220,127.2971058,36.58661534
2019,2019082411,주,토,1,0,0,0,0,전북,김제시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로내,화물차,없음,954348,1752849,126.9949322,35.77097212
2019,2019082411,주,토,1,0,0,0,0,대전,대덕구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,자전거,994436,1828515,127.4379073,36.45420397
2019,2019082415,주,토,1,3,3,0,0,경남,산청군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승용차,1028620,1694195,127.8145695,35.24275926
2019,2019082419,야,토,1,0,0,0,0,충북,옥천군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1011401,1803842,127.6268706,36.23171524
2019,2019082422,야,토,1,0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,955724,1918788,127.0006336,37.26694561
2019,2019082505,야,일,1,0,0,0,0,충북,청주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,998761.6,1846493.1,127.4861509,36.61629433
2019,2019082508,주,일,1,0,0,0,0,서울,중랑구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,건설기계,이륜차,962904,1954025,127.0798398,37.58486951
2019,2019082508,주,일,1,0,0,0,0,경남,산청군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1030097,1725117,127.8319435,35.521531
2019,2019082510,주,일,1,0,0,0,0,충남,부여군,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,이륜차,없음,954325,1807045,126.9915492,36.25957873
2019,2019082518,야,일,1,0,0,0,0,충남,아산시,차량단독,전도,전도,안전운전 의무 불이행,기타,기타,자전거,없음,964226,1864813,127.0990858,36.78077139
2019,2019082520,야,일,1,1,0,1,0,충남,천안시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,968414,1868323,127.1458737,36.81256144
2019,2019082521,야,일,1,0,0,0,0,부산,강서구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,1127273,1677101,128.8960771,35.08099126
2019,2019082521,야,일,1,0,0,0,0,대전,유성구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,984005,1811407,127.3218527,36.29985237
2019,2019082523,야,일,1,0,0,0,0,대전,유성구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,승용차,이륜차,985830,1817455,127.3420689,36.35440617
2019,2019082606,주,월,1,0,0,0,0,울산,남구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1167891,1728355,129.3519426,35.53696093
2019,2019082607,주,월,1,0,0,0,0,경기,화성시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,942747,1912102,126.854794,37.20597359
2019,2019082615,주,월,1,0,0,0,0,서울,은평구,차대차,기타,기타,기타,교차로,교차로부근,자전거,화물차,948424,1955714,126.9157228,37.59939488
2019,2019082616,주,월,1,5,5,0,0,충남,태안군,차대차,정면충돌,정면충돌,중앙선 침범,기타,기타,승용차,승용차,897990,1830255,126.3614689,36.46447579
2019,2019082619,야,월,1,0,0,0,0,경기,성남시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,966781,1936524,127.1245418,37.42727303
2019,2019082701,야,화,1,0,0,0,0,서울,동대문구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,이륜차,962184,1952636,127.0717568,37.57232074
2019,2019082702,야,화,1,0,0,0,0,광주,서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,940652.1,1684868.7,126.848379,35.15731914
2019,2019082713,주,화,1,1,1,0,0,경북,군위군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,1107689,1798013,128.697448,36.1732417
2019,2019082714,주,화,1,0,0,0,0,경기,광주시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,984997,1928774,127.3305844,37.35789079
2019,2019082800,야,수,1,0,0,0,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,966635,1860900,127.1262538,36.7455852
2019,2019082804,야,수,1,0,0,0,0,제주,제주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,905606.5,1499377.2,126.4839941,33.48206222
2019,2019082806,주,수,1,0,0,0,0,광주,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,948737,1687353,126.9369901,35.18016436
2019,2019082808,주,수,1,1,0,0,1,인천,부평구,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,자전거,보행자,929163,1945159.2,126.6985614,37.50298578
2019,2019082811,주,수,1,0,0,0,0,전남,무안군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,886960,1677524,126.2599546,35.08650142
2019,2019082814,주,수,1,1,1,0,0,경북,문경시,차대차,측면충돌,측면충돌,과속,교차로,교차로내,승용차,승용차,1055859,1853156,128.1251416,36.67472013
2019,2019082818,야,수,1,0,0,0,0,전남,무안군,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,이륜차,893440.1,1660330.3,126.3332311,34.93219686
2019,2019082823,야,수,1,0,0,0,0,경북,칠곡군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1080677,1777228,128.3950005,35.98849815
2019,2019082905,야,목,1,0,0,0,0,경기,안성시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967791.8,1888456.1,127.1380417,36.99402822
2019,2019082907,주,목,1,0,0,0,0,서울,강서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,943629,1950393,126.8618152,37.55115536
2019,2019082908,주,목,1,0,0,0,0,충남,태안군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,892844,1878232,126.2973319,36.89632773
2019,2019082909,주,목,1,0,0,0,0,대전,유성구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,화물차,자전거,984475,1818551,127.326945,36.36426609
2019,2019082911,주,목,1,0,0,0,0,경남,거제시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1094182,1658451,128.5310469,34.91647881
2019,2019082913,주,목,2,2,2,0,0,전남,순천시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,998492.6,1649761.6,127.4835124,34.84249419
2019,2019082914,주,목,1,1,0,1,0,서울,서대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950966,1954836,126.9445774,37.59162043
2019,2019082915,주,목,1,0,0,0,0,전북,익산시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,950196,1773362,126.9477171,35.95571014
2019,2019082917,주,목,1,0,0,0,0,서울,강동구,차대차,기타,기타,신호위반,교차로,교차로내,원동기장치자전거,승용차,971530,1951894,127.1776216,37.56596927
2019,2019082919,야,목,1,4,0,4,0,경남,거제시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승용차,1090915,1655361,128.4949505,34.88891686
2019,2019082920,야,목,1,0,0,0,0,경기,성남시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,966845,1937163,127.1252364,37.43303501
2019,2019082923,야,목,1,0,0,0,0,충남,서천군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,926311.6,1788429.4,126.6814766,36.09003166
2019,2019083003,야,금,1,0,0,0,0,경기,용인시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,969004,1921804,127.1502831,37.29466835
2019,2019083010,주,금,1,0,0,0,0,경기,부천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,938564,1947289.7,126.804737,37.52286165
2019,2019083012,주,금,1,0,0,0,0,경북,상주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1068377,1825513,128.2627729,36.42471978
