관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,관리기관전화번호,위도,경도,데이터기준일자
세종특별자치시,세종특별자치시 고운동 마음안1로 115 (고운동),,다목적,1,200,고운동 산105단독필지,30,044-300-2454,36.52099982,127.2320856,2021-01-01
세종특별자치시,세종특별자치시 고운동 마음로 12 (고운동),,다목적,1,200,고운동 으뜸초앞주택단지,30,044-300-2454,36.50820466,127.2310406,2021-01-01
세종특별자치시,세종특별자치시 고운동 마음로 9 (고운동),,다목적,1,200,고운동 꺼먹지황태해장국옆,30,044-300-2454,36.50627297,127.2326875,2021-01-01
세종특별자치시,세종특별자치시 고운동 만남1로 8 (고운동),,다목적,1,200,고운동 참샘빌딩뚜레쥬르앞,30,044-300-2454,36.506467,127.2345738,2021-01-01
세종특별자치시,세종특별자치시 고운동 마음로 8 (고운동),,다목적,2,"200,200",고운동 교촌치킨사거리,30,044-300-2454,36.50577149,127.2327875,2021-01-01
세종특별자치시,세종특별자치시 고운동 마음안로 65 (고운동),,다목적,1,200,고운동 301동인근,30,044-300-2454,36.50791146,127.2350425,2021-01-01
세종특별자치시,세종특별자치시 고운동 마음안로 6 (고운동),,다목적,1,200,고운동 401동회전교차로,30,044-300-2454,36.50764844,127.2359008,2021-01-01
세종특별자치시,"세종특별자치시  마음로 14 (고운동, 가락마을6단지)",,다목적,2,"200,200",고운동 으뜸초인근,30,044-300-2454,36.51021392,127.2301126,2021-01-01
세종특별자치시,세종특별자치시 고운동 마음안로 8 (고운동),,다목적,1,200,고운동 백두회수산 건너편,30,044-300-2454,36.50890748,127.2346777,2021-01-01
세종특별자치시,세종특별자치시 고운동 마음로 8 (고운동),,다목적,1,200,고운동 맘스터치앞,30,044-300-2454,36.50475517,127.2346616,2021-01-01
세종특별자치시,세종특별자치시 고운동 장기로 895 (고운동),,다목적,2,"200,200",고운동 다름고개입구,30,044-300-2454,36.50004856,127.2323193,2021-01-01
세종특별자치시,세종특별자치시 고운동 만남로 25 (고운동),,다목적,2,"200,200",고운동 2단지,30,044-300-2454,36.50199953,127.2362065,2021-01-01
세종특별자치시,세종특별자치시 고운동 마음로 4 (고운동),,다목적,2,"200,200",고운동 고운초앞,30,044-300-2454,36.5033123,127.2367269,2021-01-01
세종특별자치시,세종특별자치시 고운동 마음로 2 (고운동),,다목적,1,200,고운동 6단지한살림옆,30,044-300-2454,36.50247411,127.2384435,2021-01-01
세종특별자치시,세종특별자치시 고운동 세종로 19 (고운동),,다목적,2,"200,200",고운동 너비뜰사거리,30,044-300-2454,36.49999894,127.2402567,2021-01-01
세종특별자치시,세종특별자치시  만남로1길 3 (고운동),,다목적,1,200,고운동 세종해물탕서쪽부지,30,044-300-2454,36.5018273,127.2335351,2021-01-01
세종특별자치시,세종특별자치시  만남로 15 (고운동),,다목적,1,200,고운동 고덕갈비옆,30,044-300-2454,36.50087431,127.2363943,2021-01-01
세종특별자치시,세종특별자치시 고운동 장기로 91 (고운동),,다목적,1,200,고운동 공주-세종버스승강장옆,30,044-300-2454,36.50002481,127.2342217,2021-01-01
세종특별자치시,세종특별자치시 만남로 35 (고운동),,다목적,1,200,고운동 세종누리학교부근,30,044-300-2454,36.52588393,127.2396904,2021-01-01
세종특별자치시,세종특별자치시 만남로 365 (고운동),,다목적,1,200,고운동 세종누리학교부근,30,044-300-2454,36.52644202,127.2377494,2021-01-01
세종특별자치시,세종특별자치시 세종로 155 (고운동),,다목적,1,200,고운동 은하수공원정문,30,044-300-2454,36.53206574,127.2441733,2021-01-01
세종특별자치시,세종특별자치시 세종로 148 (고운동),,다목적,1,200,고운동 은하수공원진입로,30,044-300-2454,36.53340771,127.2389795,2021-01-01
세종특별자치시,세종특별자치시 세종로 148 (고운동),,다목적,1,200,고운동 은하수공원후문,30,044-300-2454,36.53449437,127.2397198,2021-01-01
세종특별자치시,세종특별자치시 만남로 33 (고운동),,다목적,1,200,고운동 세종누리학교입구,30,044-300-2454,36.52482167,127.2413787,2021-01-01
세종특별자치시,세종특별자치시 고운동 마음안2로 2 (고운동),,다목적,1,200,고운동 홍익돈까스건너편주택부지,30,044-300-2454,36.51735369,127.2329021,2021-01-01
세종특별자치시,세종특별자치시 만남로 4 (고운동),,다목적,1,200,고운동 발전소인근,30,044-300-2454,36.52867447,127.2366954,2021-01-01
세종특별자치시,세종특별자치시 만남로 415 (고운동),,다목적,1,200,고운동 발전소폐기물처리장방향,30,044-300-2454,36.53029709,127.2364156,2021-01-01
세종특별자치시,세종특별자치시 만남로 42 (고운동),,다목적,1,200,고운동 발전소앞진입로 삼거리,30,044-300-2454,36.53001626,127.234885,2021-01-01
세종특별자치시,세종특별자치시 만남로 151 (고운동),,다목적,1,200,고운동 고운뜰역사공원내,30,044-300-2454,36.51222,127.238,2021-01-01
세종특별자치시,세종특별자치시 세종로 142 (고운동),,다목적,1,200,고운동 은하수공원교차로,30,044-300-2454,36.52709182,127.2492399,2021-01-01
세종특별자치시,세종특별자치시 만남로 265 (고운동),,다목적,1,200,고운동 슬기유치원(놀이터건너편),30,044-300-2454,36.52093572,127.2423547,2021-01-01
세종특별자치시,세종특별자치시 만남로 29 (고운동),,다목적,1,200,고운동 슬기유치원(누리학교쪽),30,044-300-2454,36.52204575,127.2437761,2021-01-01
세종특별자치시,세종특별자치시 고운동 마음안로 15 (고운동),,다목적,1,200,고운동 자동크리넷,30,044-300-2454,36.51539636,127.2336745,2021-01-01
세종특별자치시,"세종특별자치시 마음안로 13 (고운동, 가락마을7단지)",,다목적,1,200,고운동 성당옆,30,044-300-2454,36.51329238,127.2333205,2021-01-01
세종특별자치시,세종특별자치시 고운동 마음로 1 (고운동),,다목적,1,200,고운동 739-355단독부지,30,044-300-2454,36.50601145,127.2319329,2021-01-01
세종특별자치시,세종특별자치시 고운동 만남1로 1 (고운동),,다목적,2,"200,200",고운동 739-268단독부지,30,044-300-2454,36.5018273,127.2327382,2021-01-01
세종특별자치시,세종특별자치시 고운동 만남1로 5 (고운동),,다목적,1,200,고운동 739-238단독부지,30,044-300-2454,36.50366855,127.2327733,2021-01-01
세종특별자치시,세종특별자치시 고운동 만남1로 6 (고운동),,다목적,1,200,고운동 739-253단독부지,30,044-300-2454,36.50497508,127.2326285,2021-01-01
세종특별자치시,세종특별자치시 고운동 마음로 55 (고운동),,다목적,1,200,고운동 739-118단독부지,30,044-300-2454,36.5079108,127.2295868,2021-01-01
세종특별자치시,,세종특별자치시 고운동 산173,다목적,1,200,고운동 국민은행 뒤편,30,044-300-2454,36.51200209,127.2405965,2021-01-01
세종특별자치시,,세종특별자치시 고운동 986,다목적,1,200,고운동 큰별꽃어린이공원,30,044-300-2454,36.519622,127.232223,2021-01-01
세종특별자치시,,세종특별자치시 고운동 1033,다목적,1,200,고운동 꽃다비어린이공원,30,044-300-2454,36.518079,127.23029,2021-01-01
세종특별자치시,,세종특별자치시 고운동 1088,다목적,1,200,고운동 솜꽃어린이공원,30,044-300-2454,36.516682,127.229404,2021-01-01
세종특별자치시,,세종특별자치시 고운동 1193,다목적,1,200,고운동 함소꽃어린이공원,30,044-300-2454,36.517929,127.233936,2021-01-01
세종특별자치시,,세종특별자치시 고운동 1365,다목적,1,200,고운동 꽃누리어린이공원,30,044-300-2454,36.516152,127.230868,2021-01-01
세종특별자치시,,세종특별자치시 고운동 1623,다목적,1,200,고운동 대룡꽃어린이공원,30,044-300-2454,36.508262,127.233252,2021-01-01
세종특별자치시,,세종특별자치시 고운동 1456,다목적,1,200,고운동 섬초롱어린이공원,30,044-300-2454,36.507003,127.231009,2021-01-01
세종특별자치시,,세종특별자치시 고운동 1839,다목적,1,200,고운동 앵두꽃어린이공원,30,044-300-2454,36.501365,127.233981,2021-01-01
세종특별자치시,,세종특별자치시 고운동 1987,다목적,1,200,고운동 눈풀어린이공원,30,044-300-2454,36.50097,127.238773,2021-01-01
세종특별자치시,,세종특별자치시 고운동 1383,다목적,3,"200,200,200",고운동 가락뜰근린공원,30,044-300-2454,36.51892,127.23793,2021-01-01
세종특별자치시,세종특별자치시 보듬7로 12 (아름동),세종특별자치시 아름동 823,다목적,1,200,아름동 국제고진입로부근,30,044-300-2454,36.51886673,127.2466091,2021-01-01
세종특별자치시,세종특별자치시 달빛1로 19 (아름동),세종특별자치시 아름동 1299,다목적,1,200,아름동 303동옆,30,044-300-2454,36.51558346,127.2454589,2021-01-01
세종특별자치시,세종특별자치시 보듬7로 95 (아름동),세종특별자치시 아름동 199,다목적,1,200,아름동 1023동후문,30,044-300-2454,36.51908736,127.2492626,2021-01-01
세종특별자치시,세종특별자치시 달빛으로 23 (아름동),세종특별자치시 아름동 1165,다목적,1,200,아름동 1020동뒤사거리,30,044-300-2454,36.51939182,127.2521016,2021-01-01
세종특별자치시,세종특별자치시 달빛으로 195 (아름동),세종특별자치시 아름동 1248,다목적,1,200,아름동 1009동건너편,30,044-300-2454,36.51618393,127.2514922,2021-01-01
세종특별자치시,세종특별자치시 달빛으로 115 (아름동),세종특별자치시 아름동 1365,다목적,1,200,아름동 1106동앞,30,044-300-2454,36.50940748,127.2500385,2021-01-01
세종특별자치시,세종특별자치시 보듬3로 14 (아름동),세종특별자치시 아름동 1318,다목적,1,200,아름동 상가대통령사거리,30,044-300-2454,36.51209743,127.2438996,2021-01-01
세종특별자치시,세종특별자치시 보듬7로 55 (아름동),,다목적,1,200,아름동 10단지생태터널옆,30,044-300-2454,36.51937302,127.2531592,2021-01-01
세종특별자치시,세종특별자치시 달빛으로 18 (아름동),세종특별자치시 아름동 1275,다목적,1,200,아름동 아름초앞,30,044-300-2454,36.51493416,127.2510097,2021-01-01
세종특별자치시,세종특별자치시 달빛으로 215 (아름동),세종특별자치시 아름동 1184,다목적,1,200,아름동 1016동옆,30,044-300-2454,36.51803889,127.2520521,2021-01-01
세종특별자치시,세종특별자치시 절재로 95 (종촌동),세종특별자치시 종촌동 651,다목적,1,200,아름동 가재1218동뒤,30,044-300-2454,36.50706328,127.251546,2021-01-01
세종특별자치시,세종특별자치시 절재로 8 (종촌동),세종특별자치시 종촌동 65,다목적,1,200,아름동 가재708동뒤사거리,30,044-300-2454,36.50744405,127.2496196,2021-01-01
세종특별자치시,세종특별자치시 아름동 보듬3로 11 (아름동),,다목적,1,200,아름동 우체국옆주차장,30,044-300-2454,36.51159532,127.2479703,2021-01-01
세종특별자치시,세종특별자치시 절재로 4 (아름동),세종특별자치시 아름동 1348,다목적,1,200,아름동 나래유치원옆,30,044-300-2454,36.50863001,127.2455259,2021-01-01
세종특별자치시,세종특별자치시 달빛으로 14 (아름동),세종특별자치시 아름동 1293,다목적,4,"200,300,300,300",아름동 파리바게트앞,30,044-300-2454,36.51169503,127.2498807,2021-01-01
세종특별자치시,세종특별자치시 달빛1로 26 (아름동),세종특별자치시 아름동 81,다목적,1,130,아름동 국제고주차장옆,30,044-300-2454,36.52172547,127.2480271,2021-01-01
세종특별자치시,세종특별자치시 달빛1로 24 (아름동),세종특별자치시 아름동 832,다목적,1,130,아름동 국제고입구,30,044-300-2454,36.52031547,127.2464171,2021-01-01
세종특별자치시,세종특별자치시 달빛으로 165 (아름동),세종특별자치시 아름동 1279,다목적,2,"200,300",아름동 범지기마을 809동앞,30,044-300-2454,36.51386887,127.2504245,2021-01-01
세종특별자치시,세종특별자치시 보듬3로 13 (아름동),세종특별자치시 아름동 1343,다목적,3,"200,300,300",아름동 스포츠센타건너편(아름2교),30,044-300-2454,36.51172048,127.2453067,2021-01-01
세종특별자치시,세종특별자치시 보듬3로 12 (아름동),세종특별자치시 아름동 1286,다목적,1,130,아름동 주민복합센터사거리,30,044-300-2454,36.5119458,127.2463783,2021-01-01
세종특별자치시,세종특별자치시 달빛1로 155 (아름동),세종특별자치시 아름동 1322,다목적,1,130,아름동 아름고앞,30,044-300-2454,36.51337443,127.2457944,2021-01-01
세종특별자치시,세종특별자치시 달빛1로 175 (아름동),세종특별자치시 아름동 1299,다목적,1,130,아름동 아름중앞삼거리,30,044-300-2454,36.51489113,127.2457662,2021-01-01
세종특별자치시,세종특별자치시 보듬7로 125 (아름동),세종특별자치시 아름동 1291,다목적,1,130,아름동 국제고진입교차로,30,044-300-2454,36.51858915,127.2454523,2021-01-01
세종특별자치시,세종특별자치시 달빛1로 17 (아름동),세종특별자치시 아름동 1299,다목적,3,"200,300,300",아름동 아름유치원앞,30,044-300-2454,36.51494991,127.2444806,2021-01-01
세종특별자치시,세종특별자치시 보듬 7로 8 (아름동),세종특별자치시 아름동 1277,다목적,3,"200,300,300",아름동 1021동뒤,30,044-300-2454,36.51936747,127.2509273,2021-01-01
세종특별자치시,세종특별자치시 보듬 7로 145 (아름동),세종특별자치시 아름동 1291,다목적,1,130,아름동 아름4교남측(국제고진입로),30,044-300-2454,36.51895215,127.2432923,2021-01-01
세종특별자치시,세종특별자치시 고운동 세종로 1285 (고운동),,다목적,2,"200,200",고운동 2003동앞,30,044-300-2454,36.51732783,127.2421572,2021-01-01
세종특별자치시,세종특별자치시 고운동 세종로 126 (고운동),,다목적,2,"200,200",고운동 온빛초사거리,30,044-300-2454,36.51536175,127.2418714,2021-01-01
세종특별자치시,세종특별자치시 세종로 121 (고운동),,다목적,2,"200,200",고운동 범지기103동앞,30,044-300-2454,36.50985,127.2417,2021-01-01
세종특별자치시,세종특별자치시 고운동 세종로 131 (고운동),,다목적,2,"200,200",고운동 2204동뒤사거리,30,044-300-2454,36.51929071,127.2428799,2021-01-01
세종특별자치시,세종특별자치시 보듬7로 145 (아름동),,다목적,1,200,제천 아름동세종로방향천변,30,044-300-2454,36.51936271,127.2435343,2021-01-01
세종특별자치시,세종특별자치시 아름서길 35 (아름동),,다목적,1,200,제천 아름중,30,044-300-2454,36.51463324,127.2436363,2021-01-01
세종특별자치시,세종특별자치시 종촌동 세종로 119 (종촌동),,다목적,1,200,종촌동 지하차도관리사무소맞은편,30,044-300-2454,36.50908857,127.2416943,2021-01-01
세종특별자치시,,세종특별자치시 아름동 804,다목적,1,200,아름동 오가낭뜰공원관리사무소앞,30,044-300-2454,36.522204,127.253921,2021-01-01
세종특별자치시,,세종특별자치시 아름동 883,다목적,1,200,아름동 옹달샘어린이공원,30,044-300-2454,36.519765,127.248098,2021-01-01
세종특별자치시,,세종특별자치시 아름동 1129,다목적,1,200,아름동 도래샘어린이공원,30,044-300-2454,36.520616,127.253486,2021-01-01
세종특별자치시,,세종특별자치시 아름동 1348,다목적,1,200,아름동 푸른하늘어린이공원,30,044-300-2454,36.509259,127.245652,2021-01-01
세종특별자치시,세종특별자치시 세종로 115 (고운동),,다목적,2,"200,200",고운동 804동앞,30,044-300-2454,36.50551747,127.2410002,2021-01-01
세종특별자치시,세종특별자치시 종촌동 도움1로 4 (종촌동),,다목적,1,200,종촌동 올망유치원앞,30,044-300-2454,36.50174105,127.2529811,2021-01-01
세종특별자치시,세종특별자치시 종촌동 세종로 111 (종촌동),,다목적,2,"200,200",종촌동 종촌초사거리,30,044-300-2454,36.5018903,127.2410903,2021-01-01
세종특별자치시,세종특별자치시 도움3로 145 (종촌동),,다목적,1,200,종촌동 종촌고사거리,30,044-300-2454,36.50524673,127.2451401,2021-01-01
세종특별자치시,세종특별자치시 종촌동 도움1로 13 (종촌동),,다목적,1,200,종촌동 종촌중사거리,30,044-300-2454,36.50176489,127.2452509,2021-01-01
세종특별자치시,세종특별자치시 달빛으로 35 (종촌동),,다목적,2,"200,200",종촌동 백두산빌딩앞사거리,30,044-300-2454,36.50231108,127.2502647,2021-01-01
세종특별자치시,세종특별자치시 달빛으로 65 (종촌동),,다목적,1,200,종촌동 파리바게트사거리,30,044-300-2454,36.50477936,127.2502345,2021-01-01
세종특별자치시,세종특별자치시 도움3로 7 (종촌동),,다목적,1,200,종촌동 삼천리자전거,30,044-300-2454,36.50408939,127.2532571,2021-01-01
세종특별자치시,세종특별자치시 도움3로 125 (종촌동),,다목적,1,200,종촌동 주민센터정문앞,30,044-300-2454,36.50524673,127.2474825,2021-01-01
세종특별자치시,세종특별자치시 종촌동 가름로 8 (종촌동),,다목적,2,"200,200",종촌동 803동앞사거리,30,044-300-2454,36.49941678,127.249521,2021-01-01
세종특별자치시,세종특별자치시 절재로 3 (아름동),,다목적,1,200,제천 아름동아름1교,30,044-300-2454,36.50889886,127.2443175,2021-01-01
세종특별자치시,세종특별자치시 어진동 가름로 15,,다목적,1,200,제천 종촌동한신휴플러스(천변),30,044-300-2454,36.49941805,127.2514258,2021-01-01
세종특별자치시,세종특별자치시 달빛1로 9 (종촌동),,다목적,1,200,제천 종촌동나래유치원앞,30,044-300-2454,36.50764413,127.245605,2021-01-01
세종특별자치시,세종특별자치시 도움3로 12 (종촌동),,다목적,1,200,제천 종촌동주민센터옆,30,044-300-2454,36.50492765,127.247799,2021-01-01
세종특별자치시,세종특별자치시 달빛으로 25 (종촌동),,다목적,1,200,제천 종촌동종촌2교,30,044-300-2454,36.50138315,127.2504598,2021-01-01
세종특별자치시,,세종특별자치시 종촌동 676,다목적,1,200,종촌동 CGV뒤편공원,30,044-300-2454,36.50357835,127.2478455,2021-01-01
세종특별자치시,,세종특별자치시 종촌동 670,다목적,1,200,종촌동 주차빌딩뒤편,30,044-300-2454,36.50359417,127.2494418,2021-01-01
세종특별자치시,,세종특별자치시 종촌동 681,다목적,1,200,종촌동 꾸러기어린이집,30,044-300-2454,36.503409,127.2419,2021-01-01
세종특별자치시,,세종특별자치시 종촌동 676,다목적,1,200,종촌동 제천뜰근린공원,30,044-300-2454,36.504472,127.247262,2021-01-01
세종특별자치시,,세종특별자치시 도담동 583,다목적,2,"200,200",도담동 양지초교 입구옆,30,044-300-2454,36.518005,127.260664,2021-01-01
세종특별자치시,다솜1로 175(도담동),,다목적,3,"200,399,300",늘봄유치원 앞,30,044-300-2454,36.513196,127.255487,2021-01-01
세종특별자치시,세종특별자치시 보람로 71(도담동923),,다목적,3,"200,399,300",가온유치원 옆,30,044-300-2454,36.514857,127.262817,2021-01-01
세종특별자치시,세종특별자치시 다솜1로 25 (도담동),세종특별자치시 도담동628,다목적,1,200,도담동 404동뒤삼거리,30,044-300-2454,36.51603116,127.2560775,2021-01-01
세종특별자치시,세종특별자치시 도담동 한누리대로 59 (도담동),세종특별자치시 도담동 654,다목적,2,"200,200",도담동 1306동앞삼거리,30,044-300-2454,36.51603105,127.2591545,2021-01-01
세종특별자치시,세종특별자치시 갈매로 625 (도담동),세종특별자치시 도담동 571,다목적,1,41,도담동 2004동앞삼거리,30,044-300-2454,36.51856165,127.2644313,2021-01-01
세종특별자치시,세종특별자치시 보듬4로 95 (도담동),세종특별자치시 도담동 638,다목적,1,41,도담동 1903동 건너편,30,044-300-2454,36.51586293,127.2681451,2021-01-01
세종특별자치시,세종특별자치시 갈매로 545 (도담동),세종특별자치시 연기면 세종리 산22-2,다목적,1,41,도담동 1410동삼거리,30,044-300-2454,36.51160432,127.266998,2021-01-01
세종특별자치시,세종특별자치시 갈매로 515 (도담동),세종특별자치시 도담동 896,다목적,3,"200,200,200",도담동 양지중앞,30,044-300-2454,36.50875448,127.2676273,2021-01-01
세종특별자치시,세종특별자치시 갈매로 57 (도담동),세종특별자치시 도담동 861,다목적,1,200,도담동 1604동앞사거리,30,044-300-2454,36.51385511,127.266204,2021-01-01
세종특별자치시,세종특별자치시 도담동 한누리대로 53 (도담동),세종특별자치시 도담동 853,다목적,1,200,도담동 1004동상가앞,30,044-300-2454,36.51064231,127.2607312,2021-01-01
세종특별자치시,세종특별자치시 갈매로 595 (도담동),세종특별자치시 도담동 639,다목적,1,200,도담동 1704동사거리,30,044-300-2454,36.51586512,127.2654571,2021-01-01
세종특별자치시,세종특별자치시 보듬3로 45 (도담동),세종특별자치시 도담동 728,다목적,1,200,도담동 늘봄유치원앞생태터널,30,044-300-2454,36.51133934,127.2531362,2021-01-01
세종특별자치시,세종특별자치시 보듬8로 3 (도담동),세종특별자치시 도담동 579,다목적,1,200,도담동 양지유치원사거리,30,044-300-2454,36.51813864,127.2618217,2021-01-01
세종특별자치시,세종특별자치시 보듬7로 25 (도담동),세종특별자치시 도담동 47-2,다목적,1,200,도담동 503동뒤삼거리,30,044-300-2454,36.51872066,127.2566658,2021-01-01
세종특별자치시,세종특별자치시 다솜1로 19 (도담동),세종특별자치시 도담동 688,다목적,1,200,도담동 늘봄초옆삼거리,30,044-300-2454,36.51477609,127.2554877,2021-01-01
세종특별자치시,세종특별자치시 보듬3로 35 (도담동),세종특별자치시 도담동 717,다목적,1,41,도담동 204동앞사거리,30,044-300-2454,36.51201391,127.255924,2021-01-01
세종특별자치시,세종특별자치시 방축1길 8 (도담동),세종특별자치시 도담동 556,다목적,1,41,도담동 드롭탑커피숍앞,30,044-300-2454,36.51870953,127.262868,2021-01-01
세종특별자치시,세종특별자치시 방축2길 2 (도담동),세종특별자치시 도담동 513,다목적,1,41,도담동 단독주택동쪽부지,30,044-300-2454,36.51977885,127.2635596,2021-01-01
세종특별자치시,세종특별자치시 절재로 15 (도담동),세종특별자치시 도담동 831,다목적,1,41,도담동 홈플러스앞사거리,30,044-300-2454,36.50790458,127.2576115,2021-01-01
세종특별자치시,세종특별자치시 도담동 한누리대로 55,,다목적,1,200,도담동 CU편의점 횡단보도앞,30,044-300-2454,36.51232851,127.2594471,2021-01-01
세종특별자치시,세종특별자치시 보듬3로 8-29 (도담동),세종특별자치시 도담동 677,다목적,2,"41,200",도담동 교촌치킨앞,30,044-300-2454,36.51442422,127.2581722,2021-01-01
세종특별자치시,,세종특별자치시 연기면 해밀리 산41,다목적,1,41,도담동 BRT고가북쪽도로끝,30,044-300-2454,36.52538224,127.2618786,2021-01-01
세종특별자치시,세종특별자치시 보람로9 (도담동),세종특별자치시 도담동 645,다목적,1,130,도담동 도담주민센터앞사거리,30,044-300-2454,36.51616526,127.26228,2021-01-01
세종특별자치시,세종특별자치시 보람로3 (도담동),세종특별자치시 도담동 854,다목적,1,130,도담동 도담초앞사거리,30,044-300-2454,36.51098932,127.264095,2021-01-01
세종특별자치시,세종특별자치시 도담동 한누리대로 61 (도담동),세종특별자치시 도담동 63,다목적,1,130,도담동 양지초사거리,30,044-300-2454,36.51776778,127.2587156,2021-01-01
세종특별자치시,세종특별자치시 다솜1로 13 (도담동),세종특별자치시 도담동 787,다목적,1,130,도담동 초롱별유치원건너편,30,044-300-2454,36.50945934,127.2563602,2021-01-01
세종특별자치시,세종특별자치시 보람로55 (도담동),세종특별자치시 도담동 642,다목적,1,130,도담동 도담고앞교차로,30,044-300-2454,36.51303158,127.2632702,2021-01-01
세종특별자치시,세종특별자치시 보듬4로 9 (도담동),세종특별자치시 연기면 세종리 734-53,다목적,1,130,도담동 18단지 후문 건너편,30,044-300-2454,36.51453642,127.2682322,2021-01-01
세종특별자치시,세종특별자치시 절재로 165 (도담동),,다목적,1,200,방축천 도담동도담1교(홈플러스인근),30,044-300-2454,36.50838145,127.2593808,2021-01-01
세종특별자치시,세종특별자치시 보듬3로 15 (도담동),,다목적,1,200,방축천 도담동도담2교,30,044-300-2454,36.51241283,127.2580236,2021-01-01
세종특별자치시,세종특별자치시 보듬5로 15 (도담동),,다목적,1,200,방축천 도담동해지개1교,30,044-300-2454,36.51607324,127.257219,2021-01-01
세종특별자치시,세종특별자치시 보듬7로 1 (도담동),,다목적,1,200,방축천 도담동해지개2교(남측),30,044-300-2454,36.51790553,127.2581792,2021-01-01
세종특별자치시,세종특별자치시 보듬7로 1 (도담동),,다목적,1,200,방축천 도담동해지개2교(북측),30,044-300-2454,36.51825474,127.2582328,2021-01-01
세종특별자치시,,세종특별자치시 도담동 401,다목적,1,200,도담동 방축천공원,30,044-300-2454,36.52012,127.259611,2021-01-01
세종특별자치시,,세종특별자치시 도담동 490,다목적,1,200,도담동 푸른꿈어린이공원,30,044-300-2454,36.520366,127.262291,2021-01-01
세종특별자치시,,세종특별자치시 도담동 646,다목적,1,200,도담동 주민센터앞놀이터,30,044-300-2454,36.515053,127.262156,2021-01-01
세종특별자치시,,세종특별자치시 도담동 679,다목적,3,"200,200,200",도담동 롯데마켓999앞,30,044-300-2454,36.513539,127.257733,2021-01-01
세종특별자치시,세종특별자치시 도담동 847,,다목적,2,"200,200",도램마을 8단지 방축천변,30,044-300-2454,36.511173,127.258242,2021-01-01
세종특별자치시,세종특별자치시 도담동 847,,다목적,2,"200,200",도램마을 7단지 방축천변,30,044-300-2454,36.510248,127.258278,2021-01-01
세종특별자치시,세종특별자치시 도담동 847,,다목적,2,"200,200",도램마을 7단지 복지회관 방축천변,30,044-300-2454,36.509565,127.258747,2021-01-01
세종특별자치시,세종특별자치시 도담동 928,,다목적,1,200,도램마을 8단지 정문입구,30,044-300-2454,36.509565,127.258747,2021-01-01
세종특별자치시,세종특별자치시 도담동 928,,다목적,2,"200,200",도램마을 8단지 어린이집 앞,30,044-300-2454,36.51069,127.260188,2021-01-01
세종특별자치시,세종특별자치시 다솜1로 7 (어진동),세종특별자치시 어진동 57,다목적,1,130,어진동 우정사업본부앞,30,044-300-2454,36.50457018,127.2582705,2021-01-01
세종특별자치시,세종특별자치시 다솜1로 3 (어진동),세종특별자치시 어진동 513,다목적,1,41,어진동 새만금개발청앞사거리,30,044-300-2454,36.50133778,127.2570489,2021-01-01
세종특별자치시,세종특별자치시 어진동 한누리대로 41 (어진동),세종특별자치시 어진동 535,다목적,1,41,어진동 산자부앞정거장,30,044-300-2454,36.50063617,127.2590785,2021-01-01
세종특별자치시,세종특별자치시 어진동 한누리대로 42 (어진동),세종특별자치시 어진동 535,다목적,1,130,어진동 청사남측정거장,30,044-300-2454,36.50148466,127.2595723,2021-01-01
세종특별자치시,세종특별자치시 어진동 한누리대로 435 (어진동),세종특별자치시 어진동 569,다목적,1,130,어진동 국가보훈처앞사거리,30,044-300-2454,36.50266035,127.2606769,2021-01-01
세종특별자치시,세종특별자치시 다솜1로 8 (어진동),세종특별자치시 어진동 51,다목적,1,41,어진동 법제처삼거리,30,044-300-2454,36.50540715,127.2585216,2021-01-01
세종특별자치시,세종특별자치시 다솜1로 93 (어진동),세종특별자치시 어진동 51,다목적,1,41,어진동 청사스포츠센터정문앞,30,044-300-2454,36.50651211,127.2584222,2021-01-01
세종특별자치시,"세종특별자치시 갈매로 479 (어진동, 한뜰마을1단지)",세종특별자치시 어진동 554,다목적,1,41,어진동 1단지입구,30,044-300-2454,36.50674524,127.2666285,2021-01-01
세종특별자치시,세종특별자치시 어진동 한누리대로 55 (어진동),세종특별자치시 어진동 53,다목적,1,41,어진동 인사혁신처사거리,30,044-300-2454,36.50830918,127.2612527,2021-01-01
세종특별자치시,세종특별자치시 어진동 한누리대로 485 (어진동),세종특별자치시 어진동 56,다목적,1,130,어진동 농협세종본부삼거리,30,044-300-2454,36.50655875,127.2622047,2021-01-01
세종특별자치시,세종특별자치시 도움8로 1 (어진동),세종특별자치시 어진동 56,다목적,1,130,어진동 국토교통부정문,30,044-300-2454,36.50639819,127.2629414,2021-01-01
세종특별자치시,세종특별자치시 도움8로 3 (어진동),세종특별자치시 어진동 553,다목적,1,200,어진동 농림축산부사거리,30,044-300-2454,36.50610486,127.2648028,2021-01-01
세종특별자치시,세종특별자치시 갈매로 47 (어진동),세종특별자치시 어진동 63,다목적,1,130,어진동 세종청사온실동앞,30,044-300-2454,36.50517836,127.2679185,2021-01-01
세종특별자치시,세종특별자치시 갈매로 48 (어진동),세종특별자치시 어진동 63,다목적,1,41,어진동 2단지상가앞,30,044-300-2454,36.50595846,127.2680932,2021-01-01
세종특별자치시,세종특별자치시 다솜3로 95 (어진동),세종특별자치시 어진동 622,다목적,1,130,어진동 국무총리실옆,30,044-300-2454,36.50332682,127.2697444,2021-01-01
