가로등위치명,설치대수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
장군면 은용리 8-7,1,,장군면 은용리 8-7,36.4953049,127.2156588,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 산103,1,마음로 264 고운프라자,세종특별자치시 고운동 산103,36.5203657,127.2367987,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 538,1,,세종특별자치시 고운동 538,36.5261708,127.2384055,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 726,1,,세종특별자치시 나성동 726,36.4858484,127.2581632,,메탈,044-300-5132,세종특별자치시청,2019-09-19
장군면 용현리 80,1,,장군면 용현리 80,36.5469815,127.2000475,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 747,1,,세종특별자치시 어진동 747,36.4940733,127.2678738,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4751251,127.2803987,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4747288,127.2805311,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4749456,127.2801741,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4746012,127.280298,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4747799,127.2799217,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4745207,127.2802135,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4746119,127.2796692,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4744648,127.2800872,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.474455,127.2794278,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4743283,127.2798765,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 금암리 129,1,,장군면 금암리 129,36.4527771,127.2274199,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 726,1,,세종특별자치시 나성동 726,36.4858428,127.2587213,,메탈,044-300-5132,세종특별자치시청,2019-09-19
장군면 은용리 8-7,1,,장군면 은용리 8-7,36.49405825,127.214695,,LED,044-300-5132,세종특별자치시청,2019-09-19
장군면 용암리 산126,1,,장군면 용암리 산126,36.5470828,127.2003703,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2057,1,,세종특별자치시 고운동 2057,36.5199629,127.2358201,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 538,1,,세종특별자치시 고운동 538,36.5261779,127.238104,,CDM,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 70-9,1,,금남면 감성리 70-9,36.445104,127.2863035,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4742982,127.2791809,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4741737,127.2796436,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4741392,127.2789284,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4740113,127.2794252,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4739821,127.2786871,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4738571,127.2792072,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4738093,127.2784237,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4736909,127.2789605,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4736816,127.2781657,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4735067,127.2787307,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 금암리 122,1,,장군면 금암리 122,36.4536267,127.2278131,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 74,1,,금남면 감성리 74,36.4466953,127.2856531,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
장군면 은용리 8-7,1,,장군면 은용리 8-7,36.4954636,127.2158572,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2057,1,,세종특별자치시 고운동 2057,36.5204046,127.2372337,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 538,1,,세종특별자치시 고운동 538,36.5262661,127.2378016,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 726,1,,세종특별자치시 나성동 726,36.4861805,127.257948,,메탈,044-300-5132,세종특별자치시청,2019-09-19
장군면 용현리 80,1,,장군면 용현리 80,36.5471332,127.1998225,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4735293,127.2779355,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4733611,127.2785064,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4733913,127.2778622,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4732426,127.2783349,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4733887,127.2778215,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4731907,127.2781796,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.473258,127.2777358,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 568-7,1,,세종특별자치시 대평동 568-7,36.4731844,127.278129,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.473267,127.277674,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4730567,127.2779244,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2057,1,,세종특별자치시 고운동 2057,36.5200651,127.236288,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 은용리 8-7,1,,장군면 은용리 8-7,36.49429832,127.2149484,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 538,1,,세종특별자치시 고운동 538,36.5264181,127.2376103,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 금암리 129,1,,장군면 금암리 129,36.4530126,127.2276072,,LED,044-300-5132,세종특별자치시청,2019-09-19
장군면 용암리 산126,1,,장군면 용암리 산126,36.5472074,127.2001457,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 726,1,,세종특별자치시 나성동 726,36.4860043,127.258597,,메탈,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 70-9,1,,금남면 감성리 70-9,36.4452481,127.286291,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4732809,127.2775414,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.473069,127.2778811,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4731301,127.2773528,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4729244,127.2778273,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4729955,127.2771219,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4728133,127.277654,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4728113,127.2769109,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4726592,127.2773888,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.472645,127.2766404,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4725209,127.2771598,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 726,1,,세종특별자치시 나성동 726,36.486387,127.2578233,,메탈,044-300-5132,세종특별자치시청,2019-09-19
장군면 금암리 122,1,,장군면 금암리 122,36.4539621,127.228111,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2057,1,,세종특별자치시 고운동 2057,36.5204347,127.2377247,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 은용리 8-7,1,,장군면 은용리 8-7,36.4956404,127.2160584,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 538,1,,세종특별자치시 고운동 538,36.5266155,127.2374744,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 용현리 80,1,,장군면 용현리 80,36.5472939,127.1996086,,메탈,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 70-9,1,,금남면 감성리 70-9,36.4430312,127.2863113,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4725144,127.2764015,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4723939,127.2769559,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4723999,127.2762073,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4722715,127.2767659,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4722664,127.2760267,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4721152,127.2765704,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4720222,127.2764585,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4721173,127.275834,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.471893,127.2762323,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 726,1,,세종특별자치시 나성동 726,36.4863005,127.2584045,,메탈,044-300-5132,세종특별자치시청,2019-09-19
장군면 금암리 129,1,,장군면 금암리 129,36.4532844,127.2278388,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2057,1,,세종특별자치시 고운동 2057,36.5201309,127.2367116,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 538,1,,세종특별자치시 고운동 538,36.5268129,127.2373496,,CDM,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 70-9,1,,금남면 감성리 70-9,36.4433197,127.286331,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
장군면 은용리 8-7,1,,장군면 은용리 8-7,36.4945384,127.2152019,,LED,044-300-5132,세종특별자치시청,2019-09-19
장군면 용암리 산126,1,,장군면 용암리 산126,36.5473682,127.1999318,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4719938,127.2756163,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.471766,127.2759949,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4718485,127.2753611,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4716344,127.2757742,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4717204,127.2751211,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4715096,127.2755089,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4716113,127.2748908,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4713984,127.2752798,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4716005,127.2747231,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4712964,127.2750647,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 726,1,,세종특별자치시 나성동 726,36.4865934,127.2576874,,메탈,044-300-5132,세종특별자치시청,2019-09-19
연동면 다솜리 324-6,1,,연동면 다솜리 324-6,36.5358757,127.3141061,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2057,1,,세종특별자치시 고운동 2057,36.5204356,127.2378587,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 은용리 8-7,1,,장군면 은용리 8-7,36.4958329,127.2162679,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 538,1,,세종특별자치시 고운동 538,36.5270374,127.2372134,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 용현리 80,1,,장군면 용현리 80,36.5474457,127.1993949,,메탈,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 70-9,1,,금남면 감성리 70-9,36.4436533,127.2863614,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4714027,127.2748539,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4712011,127.2749053,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-15,1,,세종특별자치시 대평동 65-15,36.4712005,127.2747875,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 용암리 산126,1,,장군면 용암리 산126,36.547511,127.1997181,,메탈,044-300-5132,세종특별자치시청,2019-09-19
장군면 은용리 8-7,1,,장군면 은용리 8-7,36.4946335,127.2154536,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2057,1,,세종특별자치시 고운동 2057,36.5201783,127.2370908,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 금암리 129,1,,장군면 금암리 129,36.4535743,127.2280591,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 538,1,,세종특별자치시 고운동 538,36.5272437,127.2370662,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 726,1,,세종특별자치시 나성동 726,36.4865069,127.2582686,,메탈,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 70-9,1,,금남면 감성리 70-9,36.4439508,127.2863698,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
연동면 합강리 산50-9,1,,연동면 합강리 산50-9,36.5223837,127.3298572,,CM,044-300-5132,세종특별자치시청,2019-09-19
연동면 합강리 산50-9,1,,연동면 합강리 산50-9,36.5221678,127.329926,,CM,044-300-5132,세종특별자치시청,2019-09-19
연동면 합강리 산50-9,1,,연동면 합강리 산50-9,36.5219612,127.3300506,,CM,044-300-5132,세종특별자치시청,2019-09-19
연동면 합강리 산50-9,1,,연동면 합강리 산50-9,36.5217365,127.330153,,CM,044-300-5132,세종특별자치시청,2019-09-19
연동면 합강리 산50-9,1,,연동면 합강리 산50-9,36.5215412,127.3302022,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 726,1,,세종특별자치시 나성동 726,36.486809,127.2575737,,메탈,044-300-5132,세종특별자치시청,2019-09-19
장군면 은용리 8-7,1,,장군면 은용리 8-7,36.4960164,127.2164663,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2057,1,,세종특별자치시 고운동 2057,36.5204381,127.2382606,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 538,1,,세종특별자치시 고운동 538,36.5274501,127.2369302,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 용현리 80,1,,장군면 용현리 80,36.5476064,127.1991698,,메탈,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 70-9,1,,금남면 감성리 70-9,36.4442663,127.2863892,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
연동면 합강리 산50-9,1,,연동면 합강리 산50-9,36.5213432,127.3302823,,CM,044-300-5132,세종특별자치시청,2019-09-19
연동면 합강리 산50-9,1,,연동면 합강리 산50-9,36.5210888,127.3303708,,CM,044-300-5132,세종특별자치시청,2019-09-19
연동면 합강리 산50-9,1,,연동면 합강리 산50-9,36.5208637,127.330395,,CM,044-300-5132,세종특별자치시청,2019-09-19
연동면 합강리 산50-9,1,,연동면 합강리 산50-9,36.5206475,127.3304192,,CM,044-300-5132,세종특별자치시청,2019-09-19
연동면 합강리 산50-9,1,,연동면 합강리 산50-9,36.5204314,127.3304434,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2071,1,,세종특별자치시 고운동 2071,36.5080297,127.231427,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 1045,1,누리로 59 첫마을5단지,세종특별자치시 한솔동 1045,36.4762138,127.2509407,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1608,1,,세종특별자치시 고운동 1608,36.5089182,127.2336622,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 944,1,,세종특별자치시 한솔동 944,36.4813208,127.2605164,,LED,044-300-5132,세종특별자치시청,2019-09-19
장군면 금암리 산23-79,1,,장군면 금암리 산23-79,36.452616,127.2262055,,메탈,044-300-5132,세종특별자치시청,2019-09-19
장군면 은용리 463-3,1,,장군면 은용리 463-3,36.4891922,127.1934204,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1608,1,,세종특별자치시 고운동 1608,36.5095762,127.2336669,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 1102,1,,세종특별자치시 한솔동 1102,36.4792933,127.246427,,CDM,044-300-5132,세종특별자치시청,2019-09-19
소정면 소정리 514-3,1,,소정면 소정리 514-3,36.7077612,127.1488715,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-30,1,,세종특별자치시 대평동 484-30,36.4663321,127.2676209,,CDM,044-300-5132,세종특별자치시청,2019-09-19
소정면 운당리 180-1,1,,소정면 운당리 180-1,36.7059533,127.1493502,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 1230,1,,세종특별자치시 한솔동 1230,36.4782835,127.2555146,,CDM,044-300-5132,세종특별자치시청,2019-09-19
소정면 소정리 514-3,1,,소정면 소정리 514-3,36.7114684,127.1455511,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 65-18,1,,세종특별자치시 대평동 65-18,36.474021,127.2737642,,메탈,044-300-5132,세종특별자치시청,2019-09-19
전의면 유천리 322,1,,전의면 유천리 322,36.6827206,127.1749932,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1368,1,아름남1길 8,세종특별자치시 아름동 1368,36.5096308,127.2508142,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 금암리 470,1,,장군면 금암리 470,36.4431387,127.1980231,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 1227,1,,세종특별자치시 한솔동 1227,36.479327,127.2471884,,LED,044-300-5132,세종특별자치시청,2019-09-19
전의면 유천리 322,1,,전의면 유천리 322,36.6823198,127.1704772,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1368,1,아름남1길 8,세종특별자치시 아름동 1368,36.5087627,127.2503536,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2057,1,,세종특별자치시 고운동 2057,36.516517,127.2339,,CDM,044-300-5132,세종특별자치시청,2019-09-19
금남면 도남리 294,1,,금남면 도남리 294,36.437784,127.2335466,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1331,1,,세종특별자치시 고운동 1331,36.5164742,127.2328398,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 1227,1,,세종특별자치시 한솔동 1227,36.4796489,127.248212,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 도담동 907,1,,세종특별자치시 도담동 907,36.5184401,127.2616602,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 1229,1,,세종특별자치시 한솔동 1229,36.4719832,127.2531175,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 987,1,,세종특별자치시 고운동 987,36.5196956,127.2334779,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 예양리 833-4,1,,연동면 예양리 833-4,36.5810414,127.321429,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2067,1,,세종특별자치시 고운동 2067,36.5171777,127.2301309,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 1239,1,,세종특별자치시 한솔동 1239,36.4745331,127.2501472,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 987,1,,세종특별자치시 고운동 987,36.5195478,127.23291,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 도계리 251,1,,장군면 도계리 251,36.48937843,127.2072999,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2067,1,,세종특별자치시 고운동 2067,36.5175866,127.2306404,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1368,1,아름남1길 8,세종특별자치시 아름동 1368,36.5091851,127.2515999,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2067,1,,세종특별자치시 고운동 2067,36.5178152,127.2311629,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 1239,1,,세종특별자치시 한솔동 1239,36.4752317,127.2508993,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 987,1,,세종특별자치시 고운동 987,36.5191138,127.2326909,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 1227,1,,세종특별자치시 한솔동 1227,36.4788726,127.2480074,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2060,1,,세종특별자치시 고운동 2060,36.5177633,127.2328941,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2070,1,,세종특별자치시 고운동 2070,36.5053485,127.2321121,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1193,1,,세종특별자치시 고운동 1193,36.5174191,127.2340363,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 643,1,,세종특별자치시 대평동 643,36.471327,127.2742327,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 도담동 684,1,,세종특별자치시 도담동 684,36.5132494,127.2559039,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 장군면 금암리,1,,세종특별자치시 장군면 금암리,36.4397574,127.2072263,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 945,1,,세종특별자치시 한솔동 945,36.4788489,127.2615554,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 1244,1,나리로 38 첫마을7단지,세종특별자치시 한솔동 1244,36.4711093,127.2557004,,CDM,044-300-5132,세종특별자치시청,2019-09-19
금남면 두만리 111-11,1,,금남면 두만리 111-11,36.4249991,127.2941708,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 달전리 산3-1,1,,금남면 달전리 산3-1,36.4689343,127.3598746,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1252,1,,세종특별자치시 고운동 1252,36.5171456,127.2321409,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 344,1,,세종특별자치시 고운동 344,36.5219712,127.2440965,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 717,1,,세종특별자치시 나성동 717,36.4807604,127.2617158,,메탈,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 132-4,1,,금남면 감성리 132-4,36.4379397,127.2863801,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 1237,1,,세종특별자치시 한솔동 1237,36.4747602,127.2547648,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2076,1,,세종특별자치시 고운동 2076,36.5003673,127.2367267,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 산100,1,,연동면 용호리 산100,36.5374445,127.3048563,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2076,1,,세종특별자치시 고운동 2076,36.5007998,127.2367225,,CDM,044-300-5132,세종특별자치시청,2019-09-19
부강면 부강리 539-1,1,,부강면 부강리 539-1,36.527459,127.3733074,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 974,1,누리로 28 첫마을6단지,세종특별자치시 한솔동 974,36.4747781,127.2547423,,LED,044-300-5132,세종특별자치시청,2019-09-19
연기면 세종리 114-162,1,,연기면 세종리 114-162,36.5023754,127.2785568,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2076,1,,세종특별자치시 고운동 2076,36.5005055,127.2386118,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2076,1,,세종특별자치시 고운동 2076,36.5018985,127.2365889,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2072,1,,세종특별자치시 고운동 2072,36.5050683,127.2347941,,CDM,044-300-5132,세종특별자치시청,2019-09-19
